_time,user,action,search
2025-12-02T03:19:39.328+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T03:19:36.224+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T03:19:16.951+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T03:19:15.481+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T03:19:09.477+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T03:19:08.081+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T03:18:39.494+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T03:18:34.381+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T03:17:39.376+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| eval mfa_field = case(
    isnotnull(additionaleventData.MFAUsed), ""API_MFA_Field"",
    isnotnull(userIdentity.sessionContext.attributes.mfaAuthenticated), ""Console_MFA_Field"",
    true(), ""No_MFA_Info""
)
| stats count by mfa_field'"
2025-12-02T03:17:13.041+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| eval mfa_field = case(
    isnotnull(additionaleventData.MFAUsed), ""API_MFA_Field"",
    isnotnull(userIdentity.sessionContext.attributes.mfaAuthenticated), ""Console_MFA_Field"",
    true(), ""No_MFA_Info""
)
| stats count by mfa_field'"
2025-12-02T03:17:09.384+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search additionaleventData.MFAUsed=""No""
| table _time, eventName, additionaleventData.MFAUsed
| head 5'"
2025-12-02T03:17:02.938+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search additionaleventData.MFAUsed=""No""
| table _time, eventName, additionaleventData.MFAUsed
| head 5'"
2025-12-02T03:16:39.444+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search additionaleventData.MFAUsed=""No""
| head 5'"
2025-12-02T03:16:39.393+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionaleventData.MFAUsed)
| stats count by additionaleventData.MFAUsed'"
2025-12-02T03:16:28.571+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search additionaleventData.MFAUsed=""No""
| head 5'"
2025-12-02T03:16:17.832+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionaleventData.MFAUsed)
| stats count by additionaleventData.MFAUsed'"
2025-12-02T03:09:39.444+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T03:09:39.380+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T03:09:22.622+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T03:09:13.421+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T03:09:09.380+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| foreach * [eval <<FIELD>>_exists = if(isnotnull('"
2025-12-02T03:09:09.325+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionalEventData.MFAUsed)
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:09:00.951+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| foreach * [eval <<FIELD>>_exists = if(isnotnull('"
2025-12-02T03:08:47.461+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionalEventData.MFAUsed)
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:06:39.433+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| search *MFA*
| fieldsummary
| search field=""*MFA*""'"
2025-12-02T03:06:34.670+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| search *MFA*
| fieldsummary
| search field=""*MFA*""'"
2025-12-02T03:06:09.370+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T03:05:49.597+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T03:05:39.352+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" a"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T03:05:39.342+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" addi"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T03:05:39.331+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" additionalEventData"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T03:05:39.321+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" additionalEventData.MFAUsed"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T03:05:39.313+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T03:05:23.606+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T03:05:09.397+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| foreach * [eval <<FIELD>>_exists = if(isnotnull('"
2025-12-02T03:04:47.438+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| foreach * [eval <<FIELD>>_exists = if(isnotnull('"
2025-12-02T03:04:39.380+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""'"
2025-12-02T03:04:39.321+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
2025-12-02T03:04:15.705+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""'"
2025-12-02T03:04:15.051+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" a"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T03:04:14.616+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" addi"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T03:04:14.185+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" additionalEventData"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T03:04:13.734+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" additionalEventData.MFAUsed"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T03:04:11.817+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
2025-12-02T03:04:09.307+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:03:44.759+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:03:39.364+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
2025-12-02T03:03:39.351+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:03:22.776+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
2025-12-02T03:03:16.294+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:03:09.314+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionalEventData.MFAUsed)
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:02:44.575+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionalEventData.MFAUsed)
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:02:09.316+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionalEventData.MFAUsed)
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:01:54.872+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionalEventData.MFAUsed)
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:01:39.463+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| search *MFA*
| fieldsummary
| search field=""*MFA*""'"
2025-12-02T03:01:39.388+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 5
| table _time, eventName, additionalEventData.*'"
2025-12-02T03:01:28.424+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| search *MFA*
| fieldsummary
| search field=""*MFA*""'"
2025-12-02T03:01:24.511+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 5
| table _time, eventName, additionalEventData.*'"
2025-12-02T03:01:09.339+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionalEventData.MFAUsed)
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:00:44.648+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(additionalEventData.MFAUsed)
| stats count by additionalEventData.MFAUsed'"
2025-12-02T03:00:39.373+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 5
| table _time, eventName, additionalEventData.*'"
2025-12-02T03:00:28.284+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 5
| table _time, eventName, additionalEventData.*'"
2025-12-02T03:00:09.590+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| search *MFA*
| fieldsummary
| search field=""*MFA*""'"
2025-12-02T02:59:59.414+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| search *MFA*
| fieldsummary
| search field=""*MFA*""'"
2025-12-02T02:54:09.414+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""'"
2025-12-02T02:54:04.813+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""'"
2025-12-02T02:53:09.364+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where additionalEventData.MFAUsed=""yes""
| head 3
| table _time, eventName, additionalEventData.MFAUsed'"
2025-12-02T02:52:51.877+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where additionalEventData.MFAUsed=""yes""
| head 3
| table _time, eventName, additionalEventData.MFAUsed'"
2025-12-02T02:52:39.422+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where additionalEventData.MFAUsed=""No""
| head 3
| table _time, eventName, additionalEventData.MFAUsed'"
2025-12-02T02:52:32.507+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where additionalEventData.MFAUsed=""No""
| head 3
| table _time, eventName, additionalEventData.MFAUsed'"
2025-12-02T02:52:09.360+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 10
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:51:43.991+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 10
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:51:39.483+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 10
| fieldsummary
| search field=""*MFA* OR *mfa*""
| table field, count'"
2025-12-02T02:51:39.470+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 10
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:51:39.455+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 5
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:51:36.924+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 10
| fieldsummary
| search field=""*MFA* OR *mfa*""
| table field, count'"
2025-12-02T02:51:16.401+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 10
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:51:10.014+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 5
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:51:09.374+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 2
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:51:09.357+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:51:03.216+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 2
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:50:54.212+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* OR *mfa*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:50:39.563+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* 
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:50:39.551+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* or *mfa*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:50:39.539+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* or 
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:50:38.363+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* 
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:50:28.841+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* or *mfa*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:50:17.920+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA* or 
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:50:09.431+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:50:09.416+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T02:50:07.047+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:49:55.191+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T02:49:09.419+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| stats values(additionalEventData.MFAUsed) AS MFAUsed, 
       values(userIdentity.sessionContext.attributes.mfaAuthenticated) AS mfaAuthenticated'"
2025-12-02T02:49:06.565+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| stats values(additionalEventData.MFAUsed) AS MFAUsed, 
       values(userIdentity.sessionContext.attributes.mfaAuthenticated) AS mfaAuthenticated'"
2025-12-02T02:48:39.386+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| fieldsummary
| search field=""*mfa*"" OR field=""*MFA*""
| table field, count'"
2025-12-02T02:48:27.685+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| fieldsummary
| search field=""*mfa*"" OR field=""*MFA*""
| table field, count'"
2025-12-02T02:48:09.382+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| search ""MFAUsed""
| head 5
| table _time, eventName, additionalEventData.MFAUsed'"
2025-12-02T02:48:09.368+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(userIdentity.sessionContext.attributes.mfaAuthenticated)
| stats count by userIdentity.sessionContext.attributes.mfaAuthenticated'"
2025-12-02T02:48:04.546+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| search ""MFAUsed""
| head 5
| table _time, eventName, additionalEventData.MFAUsed'"
2025-12-02T02:47:43.335+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| where isnotnull(userIdentity.sessionContext.attributes.mfaAuthenticated)
| stats count by userIdentity.sessionContext.attributes.mfaAuthenticated'"
2025-12-02T02:47:39.375+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(userIdentity.sessionContext.attributes.mfaAuthenticated) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T02:47:11.589+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(userIdentity.sessionContext.attributes.mfaAuthenticated) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T02:47:09.406+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(userIdentity.sessionContext.attributes.mfaAuthenticated) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T02:46:46.350+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(userIdentity.sessionContext.attributes.mfaAuthenticated) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T02:46:09.358+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:45:40.426+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:45:39.376+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T02:45:09.158+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| stats values(additionalEventData.MFAUsed) as MFA_Values,
       count by eventName
| where MFA_Values=""No""
| head 10'"
2025-12-02T02:42:39.512+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" a"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T02:42:39.501+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" addi"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T02:42:39.488+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" additionalEventData"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T02:42:39.479+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" additionalEventData.MFAUsed"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T02:42:39.469+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:42:18.767+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""
| search *MFA*
| head 1
| fieldsummary
| search field=""*MFA*""
| table field, count'"
2025-12-02T02:42:09.417+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| foreach * [eval <<FIELD>>_exists = if(isnotnull('"
2025-12-02T02:42:09.361+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*
| stats count by additionalEventData.MFAUsed'"
2025-12-02T02:42:09.349+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
2025-12-02T02:41:55.822+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| foreach * [eval <<FIELD>>_exists = if(isnotnull('"
2025-12-02T02:41:44.065+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*
| stats count by additionalEventData.MFAUsed'"
2025-12-02T02:41:39.454+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
2025-12-02T02:41:39.435+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""'"
2025-12-02T02:41:39.364+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
2025-12-02T02:41:39.363+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
2025-12-02T02:41:37.253+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
2025-12-02T02:41:23.736+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin""'"
2025-12-02T02:41:22.775+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" a"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T02:41:22.342+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" addi"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T02:41:21.874+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" additionalEventData"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T02:41:21.432+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail NOT eventName=\""ConsoleLogin\"" additionalEventData.MFAUsed"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T02:41:15.369+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail NOT eventName=""ConsoleLogin"" additionalEventData.MFAUsed=*'"
